Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384906,120,,Aggregated,66.400000,0.000000,13,20,27,33,67,170,340,440,1100,1400,1400,6789,0,13,37.69504935297218,3.6920580023434013,1427.2159910033224,4615.733686846369
1775384907,120,,Aggregated,64.000000,0.000000,13,20,27,33,66,170,340,440,1100,1400,1400,6858,0,13,37.439376242252926,3.6920580023434013,1427.2159910033224,4626.214348206474
1775384908,120,,Aggregated,65.900000,0.000000,13,20,27,32,65,170,340,430,1100,1400,1400,6916,0,13,37.20855573256203,3.6920580023434013,1427.2159910033224,4632.205610179294
1775384909,120,,Aggregated,66.600000,0.000000,13,20,27,32,65,160,340,430,1100,1400,1400,6980,0,13,36.97178312254997,3.6920580023434013,1427.2159910033224,4643.2684813753585
1775384910,120,,Aggregated,65.900000,0.000000,13,20,27,32,64,160,330,430,1000,1400,1400,7051,0,13,36.72702239773224,3.6920580023434013,1427.2159910033224,4639.212593958304
1775384911,120,,Aggregated,65.500000,0.000000,13,20,27,32,63,160,330,430,1000,1400,1400,7123,0,13,36.53795548875102,3.6920580023434013,1427.2159910033224,4637.075389583041
1775384912,120,,Aggregated,66.400000,0.000000,13,20,26,32,63,160,330,430,1000,1400,1400,7177,0,13,36.357975662159895,3.6920580023434013,1427.2159910033224,4647.648878361432
1775384913,120,,Aggregated,66.400000,0.000000,13,20,26,32,62,150,330,430,1000,1400,1400,7249,0,13,36.1245664231365,3.6920580023434013,1427.2159910033224,4644.297834184025
1775384914,120,,Aggregated,66.000000,0.000000,13,19,26,31,61,150,320,430,1000,1400,1400,7316,0,13,35.910093518764995,3.6920580023434013,1427.2159910033224,4636.287042099508
1775384915,120,,Aggregated,67.100000,0.000000,13,19,26,31,61,150,320,430,1000,1400,1400,7384,0,13,35.69768480651051,3.6920580023434013,1427.2159910033224,4640.9413596966415
1775384916,120,,Aggregated,66.600000,0.000000,13,19,26,31,60,150,310,430,1000,1400,1400,7453,0,13,35.59044922893546,3.6920580023434013,1427.2159910033224,4646.6264591439685
