i,bplus_s,brute_s
4942,5.541000064113177e-06,0.0001154569999926025
4943,3.877001290675253e-06,0.0001134529993578326
4944,1.1841999366879463e-05,0.00012309199883020483
4945,3.757000740733929e-06,0.00012407299982442055
4946,4.768999133375473e-06,0.0001153070006694179
4947,3.946999640902504e-06,0.0001273199995921459
4948,5.210000381339341e-06,0.00012088800031051505
4949,3.577000825316645e-06,0.00011528799950610846
4950,5.459998646983877e-06,0.00011504600115586072
4951,5.490999683388509e-06,0.00011577800069062505
4952,3.466999260126613e-06,0.00011553700096555986
4953,7.042999641271308e-06,0.00011601799997151829
4954,5.1699989853659645e-06,0.00011608800014073495
4955,3.62699938705191e-06,0.00011550800081749912
4956,7.344000550801866e-06,0.00013426300029095728
4957,5.149999196873978e-06,0.00011440600064815953
4958,3.5369994293432683e-06,0.00011511699995025992
4959,3.746999936993234e-06,0.00011528699906193651
4960,7.474000085494481e-06,0.00011532800090208184
4961,3.727000148501247e-06,0.00011499600077513605
4962,5.38099993718788e-06,0.00011527700007718522
4963,3.746999936993234e-06,0.00011532700045790989
4964,3.867999112117104e-06,0.0001243940005224431
4965,3.597000613808632e-06,0.0001228419987455709
4966,3.7369991332525387e-06,0.00011525700028869323
4967,5.009000233258121e-06,0.0001418979991285596
4968,3.6669989640358835e-06,0.00017184299940709025
4969,1.0709998605307192e-05,0.00017158399896288756
4970,3.7669997254852206e-06,0.00017529999968246557
4971,3.667000783025287e-06,0.00019611999960034154
4972,3.5869998100679368e-06,0.0001746990001265658
4973,7.654000000911765e-06,0.0001930639991769567
4974,3.6870005715172738e-06,0.0001393429993186146
4975,3.716999344760552e-06,0.0001160789997811662
4976,3.2970001484500244e-06,0.0001158480008598417
4977,3.496999852359295e-06,0.00012094799967599101
4978,3.466999260126613e-06,0.0001291739990847418
4979,4.839999746764079e-06,0.00011553699914657045
4980,5.018999218009412e-06,0.00013172800026950426
4981,5.810999937239103e-06,0.00011656000060611404
4982,5.960999260423705e-06,0.0001167800000985153
4983,8.024999260669574e-06,0.0001131430017267121
4984,4.579000233206898e-06,0.00013104699974064715
4985,5.780999345006421e-06,0.0001353349998680642
4986,3.926999852410518e-06,0.00012642799993045628
4987,3.827000909950584e-06,0.0001143850004154956
4988,3.6069995985599235e-06,0.00011437600005592685
4989,4.117999196751043e-06,0.00011414499931561295
4990,3.746999936993234e-06,0.00011465600073279347
4991,5.37999949301593e-06,0.00011496600018290337
4992,9.087998478207737e-06,0.00011475600149424281
4993,3.526998625602573e-06,0.00011402500058466103
4994,1.0490000931895338e-05,0.00014951100092730485
4995,6.281999958446249e-06,0.00011441499918873888
4996,3.64600055036135e-06,0.00011498700041556731
4997,9.35700154514052e-06,0.00012779100143234245
4998,3.6270012060413137e-06,0.0001136940009018872
4999,3.727000148501247e-06,0.00011413500033086166
5000,5.43999885849189e-06,0.00011387400081730448
5001,4.86899989482481e-06,0.00011454600098659284
5002,3.806999302469194e-06,0.00015426100071636029
5003,3.477000063867308e-06,0.00011582899969653226
5004,9.368000974063762e-06,0.0001260270000784658
5005,4.819999958272092e-06,0.00011529699986567721
5006,3.4570002753753215e-06,0.00011574800009839237
5007,4.338000508141704e-06,0.00012373399840726051
5008,1.0800999007187784e-05,0.00011503700079629198
5009,3.827000909950584e-06,0.00011303300016152207
5010,6.771999323973432e-06,0.00013658699936058838
5011,5.5199998314492404e-06,0.0001153069988504285
5012,3.796998498728499e-06,0.00011468600132502615
5013,3.6170004023006186e-06,0.00013242000022728462
5014,3.376999302417971e-06,0.00011340399942127988
5015,5.210000381339341e-06,0.00012995500037504826
5016,3.5769990063272417e-06,0.00011524700130394194
5017,3.6870005715172738e-06,0.00011534700024640188
5018,3.646999175543897e-06,0.0001293639998038998
5019,3.656999979284592e-06,0.00012107799921068363
5020,3.2770003599580377e-06,0.00013118700007908046
5021,3.4059994504787028e-06,0.00013098599993099924
5022,3.285998900537379e-06,0.0001160789997811662
5023,3.4559998312033713e-06,0.0001309769995714305
5024,4.748999344883487e-06,0.00013210900033300277
5025,4.66900019091554e-06,0.00011640999946394004
5026,7.153999831643887e-06,0.00013651700101036113
5027,5.0199996621813625e-06,0.0001320790015597595
5028,3.706998541019857e-06,0.00013290100105223246
5029,5.4700012697139755e-06,0.000115857999844593
5030,5.359999704523943e-06,0.00012670900105149485
5031,3.8880007195984945e-06,0.00011594799980230164
5032,5.670000973623246e-06,0.00011591799921006896
5033,7.303999154828489e-06,0.00012289199912629556
5034,9.347999366582371e-06,0.00012446399887267035
5035,3.908000508090481e-06,0.00011646900020423345
5036,3.6870005715172738e-06,0.00011630900007730816
5037,9.888999557006173e-06,0.00011683099910442252
5038,5.309999323799275e-06,0.00011602799895626958
5039,3.887000275426544e-06,0.00011617800009844359
5040,5.780999345006421e-06,0.00011687000005622394
5041,3.796998498728499e-06,0.0001247750005859416
5042,5.8010009524878114e-06,0.00013558600039687008
5043,5.791000148747116e-06,0.00011714099855453242
5044,5.7609995565144345e-06,0.00011749199984478764
5045,3.926999852410518e-06,0.00011711099978128914
5046,5.008998414268717e-06,0.00012255100045877043
5047,7.4449999374337494e-06,0.00011746100062737241
5048,3.7869995139772072e-06,0.0001173310010926798
5049,4.15800059272442e-06,0.00011744200128305238
5050,5.440000677481294e-06,0.00011584900130401365
5051,5.871001121704467e-06,0.00013319100071385037
5052,3.5169996408512816e-06,0.00011785200149461161
5053,3.7070003600092605e-06,0.00013411200052360073
5054,3.4660006349440664e-06,0.00011719000031007454
5055,3.5260000004200265e-06,0.00011753099897759967
5056,3.757000740733929e-06,0.00011760100096580572
5057,3.315999492770061e-06,0.00011730100050044712
5058,5.280000550555997e-06,0.00011773199912568089
5059,5.500000042957254e-06,0.0001296640002692584
5060,3.9979986468097195e-06,0.00011789199925260618
5061,3.565999577404e-06,0.00011762199937948026
5062,4.068000635015778e-06,0.00021833099890500307
5063,4.176999937044457e-06,0.00023392100047203712
5064,4.748999344883487e-06,0.00024173599922505673
5065,5.019001036998816e-06,0.00023453199901268817
5066,3.5869998100679368e-06,0.00023375000091618858
5067,3.917000867659226e-06,0.00023437199888576288
5068,3.7370009522419423e-06,0.00023489199884352274
5069,3.4870008676080033e-06,0.00017978799951379187
5070,3.7770005292259157e-06,0.00013837000005878508
5071,4.108000211999752e-06,0.00013839099847245961
5072,5.420999514171854e-06,0.0001382610007567564
5073,7.835000360500999e-06,0.0001377099997625919
5074,7.153999831643887e-06,0.00013815100101055577
5075,5.17999978910666e-06,0.00012820200026908424
5076,3.986999217886478e-06,0.00014294900029199198
5077,3.565999577404e-06,0.0001129020001826575
5078,3.868000931106508e-06,0.00012862200128438417
5079,3.987999662058428e-06,0.00011302300117677078
5080,4.086999979335815e-06,0.00011342300058458932
5081,5.958200017630588e-05,0.00011397500020393636
5082,7.794998964527622e-06,0.00011326300045766402
5083,5.298999894876033e-06,0.0001126730003306875
5084,3.987001036875881e-06,0.00012865299868281
5085,3.826999090961181e-06,0.0001193349999084603
5086,3.9480000850744545e-06,0.00011928500134672504
5087,4.068000635015778e-06,0.00011272299889242277
5088,5.541000064113177e-06,0.00011300299956928939
5089,7.774999176035635e-06,0.000112442001409363
5090,4.989999069948681e-06,0.00011255199933657423
5091,7.474000085494481e-06,0.00011272299889242277
5092,3.817000106209889e-06,0.00011684000128298067
5093,4.849000106332824e-06,0.0001131429999077227
5094,3.556999217835255e-06,0.00011214100049983244
5095,4.949000867782161e-06,0.00011255199933657423
5096,5.149000571691431e-06,0.00011283200001344085
5097,3.6869987525278702e-06,0.00011273200107098091
5098,4.808998710359447e-06,0.00011293299940007273
5099,3.966999429394491e-06,0.0001122719986597076
5100,3.5159991966793314e-06,0.00011343400001351256
5101,3.6370001907926053e-06,0.00011720099973899778
5102,3.56700002157595e-06,0.00011344399899826385
5103,3.3359992812620476e-06,0.0001224309999088291
5104,3.826999090961181e-06,0.00011424500007706229
5105,3.5169996408512816e-06,0.00011434499901952222
5106,3.697001375257969e-06,0.00011439599984441884
5107,5.26000076206401e-06,0.0001146159993368201
5108,3.6170004023006186e-06,0.00011450600140960887
5109,5.480000254465267e-06,0.00011463599912531208
5110,3.62699938705191e-06,0.000128191000840161
5111,3.727000148501247e-06,0.00011496700062707532
5112,3.347000529174693e-06,0.00011411500054236967
5113,6.573000064236112e-06,0.00011387500126147643
5114,3.50700065609999e-06,0.00011542799984454177
5115,3.477000063867308e-06,0.00011574800009839237
5116,5.170000804355368e-06,0.00011564799933694303
5117,9.457999112783e-06,0.00011611899935815018
5118,3.778000973397866e-06,0.00012809100007871166
5119,3.9670012483838946e-06,0.00011656999959086534
5120,4.0380000427830964e-06,0.00011557700054254383
5121,4.999999873689376e-06,0.00011632999849098269
5122,3.967999873566441e-06,0.00011609899956965819
5123,3.7170011637499556e-06,0.00011612799971771892
5124,7.554001058451831e-06,0.0001167800000985153
5125,5.449999662232585e-06,0.00013594600022770464
5126,5.5300006351899356e-06,0.0001440919986634981
5127,3.937000656151213e-06,0.00013943299927632324
5128,3.837998519884422e-06,0.00013887200111639686
5129,5.501000487129204e-06,0.00013847100126440637
5130,5.7110009947791696e-06,0.00013854099961463362
5131,1.3384998965193518e-05,0.0001565750008012401
5132,1.1030999303329736e-05,0.00013845099965692498
5133,5.46000046597328e-06,0.00012743000115733594
5134,3.757000740733929e-06,0.0001182630003313534
5135,3.535998985171318e-06,0.0001178719994641142
5136,5.520001650438644e-06,0.00011801199980254751
5137,4.92899926030077e-06,0.00013161799870431423
5138,1.1371999789844267e-05,0.00011838299906230532
5139,3.7569989217445254e-06,0.00011750200064852834
5140,5.2699997468153015e-06,0.0001174709996121237
5141,5.129999408381991e-06,0.00011804200039478019
5142,4.919000275549479e-06,0.00012344300012046006
5143,3.656999979284592e-06,0.00011782199908338953
5144,3.826999090961181e-06,0.00013415300054475665
5145,5.279998731566593e-06,0.00011781200009863824
5146,3.836999894701876e-06,0.00011804200039478019
5147,3.7770005292259157e-06,0.00011791200086008757
5148,3.556999217835255e-06,0.0001180219987872988
5149,3.496999852359295e-06,0.00011818299935839605
5150,3.477000063867308e-06,0.0001232920003531035
5151,3.576000381144695e-06,0.00011835300028906204
5152,4.869001713814214e-06,0.0001178719994641142
5153,3.926999852410518e-06,0.00011759199878724758
5154,5.4510001064045355e-06,0.00011706000077538192
5155,1.0579999070614576e-05,0.00011765199997171294
5156,3.646999175543897e-06,0.00011745200026780367
5157,3.827000909950584e-06,0.00011752099999284837
5158,5.0199996621813625e-06,0.00012253100067027844
5159,4.8700003389967605e-06,0.00011815200014098082
5160,3.908000508090481e-06,0.00011708100100804586
5161,5.099998816149309e-06,0.00011726100092346314
5162,3.986999217886478e-06,0.00011866299973917194
5163,3.6370001907926053e-06,0.00011823300155811012
5164,4.046998583362438e-06,0.00011805299982370343
5165,3.858000127365813e-06,0.00011826299851236399
5166,5.361000148695894e-06,0.00011851300041598734
5167,5.681000402546488e-06,0.00012397399950714316
5168,3.5869998100679368e-06,0.00011855299999297131
5169,3.5159991966793314e-06,0.00011852399984491058
5170,3.5969987948192284e-06,0.0001186339995911112
5171,3.826999090961181e-06,0.00011861399980261922
5172,3.887000275426544e-06,0.00011876400094479322
5173,5.020001481170766e-06,0.0001184029988507973
5174,3.8479993236251175e-06,0.00011882400031026918
5175,4.047999027534388e-06,0.00013916200077801477
5176,3.817000106209889e-06,0.00011887399887200445
5177,3.7070003600092605e-06,0.0001186439985758625
5178,9.19800004339777e-06,0.0001190250004583504
5179,6.60299883747939e-06,0.00011882400031026918
5180,4.086999979335815e-06,0.00011680999887175858
5181,5.118999979458749e-06,0.00011884400009876117
5182,4.026998794870451e-06,0.00011959499897784553
5183,5.289999535307288e-06,0.00012454500028979965
5184,3.827000909950584e-06,0.00011983599870291073
5185,5.390000296756625e-06,0.00011956500020460226
5186,4.768999133375473e-06,0.00011959500079683494
5187,5.109000994707458e-06,0.00011942499986616895
5188,3.5560005926527083e-06,0.00011969499973929487
5189,3.3870001061586663e-06,0.00011952599925280083
5190,4.088000423507765e-06,0.00011980599992966745
5191,6.863001544843428e-06,0.00012518600124167278
5192,3.6870005715172738e-06,0.00012044699906255119
5193,3.5859993658959866e-06,0.00012036599946441129
5194,3.4959994081873447e-06,0.00012020699978165794
5195,5.300000339047983e-06,0.00012043599963362794
5196,3.6370001907926053e-06,0.0001208079993375577
5197,3.7680001696571708e-06,0.00012066700037394185
5198,4.7789999371161684e-06,0.00012101800166419707
5199,6.553000275744125e-06,0.00012567700105137192
5200,3.667000783025287e-06,0.00012107799921068363
5201,6.402000508387573e-06,0.00012037700071232393
5202,3.716999344760552e-06,0.00012087799950677436
5203,3.978000677307136e-06,0.0001202060011564754
5204,3.827000909950584e-06,0.00012058799984515645
5205,1.141099892265629e-05,0.00012095800047973171
5206,3.926999852410518e-06,0.00012076699931640178
5207,4.147999788983725e-06,0.00012065699957020115
5208,3.826999090961181e-06,0.0001261470006284071
5209,5.891000910196453e-06,0.00012087799950677436
5210,4.327999704401009e-06,0.00012069700096617453
5211,5.079999027657323e-06,0.00012104800043744035
5212,5.541000064113177e-06,0.00012107800102967303
5213,3.95800088881515e-06,0.00013410200153884944
5214,5.650001185131259e-06,0.00012099800005671568
5215,5.37999949301593e-06,0.00015442100084328558
5216,3.928000296582468e-06,0.00013866100016457494
5217,3.727000148501247e-06,0.00016310800128849223
5218,3.806999302469194e-06,0.00014878999900247436
5219,3.607001417549327e-06,0.0001492909996159142
5220,4.569001248455606e-06,0.00013592599862022325
5221,7.885000741225667e-06,0.00015056299889693037
5222,7.104001269908622e-06,0.00013453400060825516
5223,3.817000106209889e-06,0.00022126700059743598
5224,3.336001100251451e-06,0.00015320800048357341
5225,4.699000783148222e-06,0.00016107400006148964
5226,3.6969995562685654e-06,0.0001227510001626797
5227,3.597000613808632e-06,0.00012192900067020673
5228,5.870999302715063e-06,0.00012186000094516203
5229,5.109999619890004e-06,0.00013633700109494384
5230,3.5369994293432683e-06,0.00012293100007809699
5231,3.376999302417971e-06,0.0001223500003106892
5232,7.324000762309879e-06,0.00012213999980303925
5233,4.808998710359447e-06,0.00012216999857628252
5234,5.350000719772652e-06,0.0001221999991685152
5235,3.2970001484500244e-06,0.00012231099935888778
5236,3.817000106209889e-06,0.0001223010003741365
5237,5.240000973572023e-06,0.00013629699969897047
5238,5.661000614054501e-06,0.00012272099957044702
5239,3.7579993659164757e-06,0.00012224000056448858
5240,3.556999217835255e-06,0.00012241100012033712
5241,3.806999302469194e-06,0.00012236100155860186
5242,3.757000740733929e-06,0.00012273100037418772
5243,1.0740001016529277e-05,0.00012238999988767318
5244,3.746999936993234e-06,0.00012244000026839785
5245,4.998999429517426e-06,0.00013575500088336412
5246,3.5360008041607216e-06,0.00012286200035305228
5247,3.2759999157860875e-06,0.00012257100024726242
